t_s,dev,v1,v2,v3
6.0031,disk8w,322691072,41984,1713405139
6.0031,disk6,5485525125120,8999355,92667607810078
6.0031,disk6w,380928,53,8067940
6.0031,ram,49014128640,12299091968,282799
6.0031,cpu,15756293,22502817,541102047
6.0031,gpu,0,0,0
6.2001,disk0,928388306137088,2091054652,12846670997769969
6.2001,disk0w,2189372669952,19754849,1284856309116
6.2001,disk4,2956043008000,5987210,43316633332991
6.2001,disk4w,2195456,171,27582691
6.2001,disk8,3858993457152,3886676,47947625862939
6.2001,disk8w,322691072,41984,1713405139
6.2001,disk6,5486329374720,9000486,92683780420279
6.2001,disk6w,380928,53,8067940
6.2001,ram,46713339904,13291290624,282799
6.2001,cpu,15756334,22502992,541103640
6.2001,gpu,0,0,0
6.4043,disk0,928389592985600,2091092878,12846712759719252
6.4043,disk0w,2189377187840,19755084,1284959249989
6.4043,disk4,2956861962240,5988892,43342550130896
6.4043,disk4w,2195456,171,27582691
6.4043,disk8,3859828385792,3887486,47959910508552
6.4043,disk8w,323436544,42049,1715672662
6.4043,disk6,5487301535744,9001905,92705973468792
6.4043,disk6w,380928,53,8067940
6.4043,ram,46713339904,13291290624,282799
6.4043,cpu,15756334,22502992,541103640
6.4043,gpu,0,0,0
6.6050,disk0,928390768652288,2091104372,12846737044048055
6.6050,disk0w,2189377187840,19755084,1284959249989
6.6050,disk4,2957353285632,5989899,43355929762221
6.6050,disk4w,2195456,171,27582691
6.6050,disk8,3860424992768,3888065,47968544976355
6.6050,disk8w,323436544,42049,1715672662
6.6050,disk6,5488570984448,9004616,92737208640473
6.6050,disk6w,380928,53,8067940
6.6050,ram,46713339904,13291290624,282799
6.6050,cpu,15756334,22502992,541103640
6.6050,gpu,0,0,0
6.8050,disk0,928392554754048,2091107050,12846764874793312
6.8050,disk0w,2189377187840,19755084,1284959249989
6.8050,disk4,2958128568320,5991490,43377389345519
6.8050,disk4w,2195456,171,27582691
6.8050,disk8,3861406361600,3889019,47983001993374
6.8050,disk8w,323436544,42049,1715672662
6.8050,disk6,5489724999680,9006969,92768808747485
6.8050,disk6w,380928,53,8067940
6.8050,ram,46713339904,13291290624,282799
6.8050,cpu,15756334,22502992,541103640
6.8050,gpu,0,0,0
7.0045,disk0,928393418289152,2091108677,12846778001191306
7.0045,disk0w,2189377187840,19755084,1284959249989
7.0045,disk4,2958748719104,5992758,43396252477849
7.0045,disk4w,2195456,171,27582691
7.0045,disk8,3862304434176,3889892,47999885130294
7.0045,disk8w,323436544,42049,1715672662
7.0045,disk6,5491053754368,9009899,92804288957401
7.0045,disk6w,380928,53,8067940
7.0045,ram,46713339904,13291290624,282799
7.0045,cpu,15756334,22502992,541103640
7.0045,gpu,0,0,0
7.2050,disk0,928395015090176,2091111946,12846805357456651
7.2050,disk0w,2189377187840,19755084,1284959249989
7.2050,disk4,2959501203456,5994309,43418672203834
7.2050,disk4w,2195456,171,27582691
7.2050,disk8,3863398475776,3890955,48020577973787
7.2050,disk8w,323436544,42049,1715672662
7.2050,disk6,5492247525376,9011310,92832193472376
7.2050,disk6w,380928,53,8067940
7.2050,ram,44406046720,14564327424,282799
7.2050,cpu,15756380,22503196,541105194
7.2050,gpu,0,0,0
7.4050,disk0,928395672547328,2091113064,12846812241229240
7.4050,disk0w,2189377187840,19755084,1284959249989
7.4050,disk4,2960225548288,5995795,43440496986187
7.4050,disk4w,2195456,171,27582691
7.4050,disk8,3864247429120,3891779,48036600882843
7.4050,disk8w,323436544,42049,1715672662
7.4050,disk6,5493313124352,9013352,92856153667497
7.4050,disk6w,380928,53,8067940
7.4050,ram,44406046720,14564327424,282799
7.4050,cpu,15756380,22503196,541105205
7.4050,gpu,0,0,0
7.6019,disk0,928397173436416,2091115709,12846838239379299
7.6019,disk0w,2189377187840,19755084,1284959249989
7.6019,disk4,2961057855488,5997503,43469209792384
7.6019,disk4w,2195456,171,27582691
7.6019,disk8,3864832501760,3892348,48044385743107
7.6019,disk8w,323436544,42049,1715672662
7.6019,disk6,5494525564928,9015625,92891291292669
7.6019,disk6w,380928,53,8067940
7.6019,ram,44406046720,14564327424,282799
7.6019,cpu,15756380,22503196,541105205
7.6019,gpu,0,0,0
7.8034,disk0,928399121362944,2091119607,12846871055363144
7.8034,disk0w,2189377187840,19755084,1284959249989
7.8034,disk4,2961688532992,5998793,43484947992787
7.8034,disk4w,2195456,171,27582691
7.8034,disk8,3865576826880,3893069,48053644111031
7.8034,disk8w,323436544,42049,1715672662
7.8034,disk6,5495619295232,9016856,92913405071829
7.8034,disk6w,380928,53,8067940
7.8034,ram,44406046720,14564327424,282799
7.8034,cpu,15756380,22503196,541105205
7.8034,gpu,21,15,0
8.0050,disk0,928400731099136,2091122520,12846897149781411
8.0050,disk0w,2189377187840,19755084,1284959249989
8.0050,disk4,2962379716608,6000212,43503648076726
8.0050,disk4w,2195456,171,27582691
8.0050,disk8,3866453403648,3893919,48067883136237
8.0050,disk8w,323436544,42049,1715672662
8.0050,disk6,5496988424192,9019936,92951386689396
8.0050,disk6w,380928,53,8067940
