t_s,dev,v1,v2,v3
9.6048,disk0,872328856408064,1957539531,12397364442703931
9.6048,disk0w,1977321906176,18748846,1159719423241
9.6048,disk5,23608664770560,47551666,442129292311101
9.6048,disk5w,225980416,35966,1254168700
9.6048,disk4,28309052482560,28329887,337572412394269
9.6048,disk4w,1447488346112,1486923,589712212925
9.6048,disk8,38662103054336,62627601,673399623845624
9.6048,disk8w,4128768,601,984243925
9.6048,ram,43369021440,20697645056,276679
9.6048,cpu,14853798,21294369,512843200
9.6048,gpu,0,0,0
9.8051,disk0,872329597476864,1957540582,12397374414773304
9.8051,disk0w,1977321906176,18748846,1159719423241
9.8051,disk5,23609013086208,47552380,442136982381322
9.8051,disk5w,225980416,35966,1254168700
9.8051,disk4,28309693129728,28330509,337583679748770
9.8051,disk4w,1447488346112,1486923,589712212925
9.8051,disk8,38663450179584,62630803,673440376020830
9.8051,disk8w,4128768,601,984243925
9.8051,ram,37093785600,24113283072,276679
9.8051,cpu,14853848,21294531,512844701
9.8051,gpu,14,1,0
10.0101,disk0,872331101196288,1957542914,12397400436029091
10.0101,disk0w,1977321906176,18748846,1159719423241
10.0101,disk5,23609401755648,47553176,442146498627978
10.0101,disk5w,225980416,35966,1254168700
10.0101,disk4,28310573638656,28331363,337599829190067
10.0101,disk4w,1447488346112,1486923,589712212925
10.0101,disk8,38664764299264,62633789,673479981874473
10.0101,disk8w,4128768,601,984243925
10.0101,ram,37093785600,24113283072,276679
10.0101,cpu,14853848,21294531,512844701
10.0101,gpu,16,2,0
10.2101,disk0,872332528607232,1957545162,12397422308621477
10.2101,disk0w,1977321906176,18748846,1159719423241
10.2101,disk5,23609717606400,47553823,442152175537267
10.2101,disk5w,225980416,35966,1254168700
10.2101,disk4,28311389201408,28332158,337614025989970
10.2101,disk4w,1447488346112,1486923,589712212925
10.2101,disk8,38666054785024,62637415,673516244781368
10.2101,disk8w,4128768,601,984243925
10.2101,ram,37093785600,24113283072,276679
10.2101,cpu,14853848,21294531,512844701
10.2101,gpu,13,0,0
10.4019,disk0,872333744222208,1957547566,12397443629766631
10.4019,disk0w,1977321906176,18748846,1159719423241
10.4019,disk5,23610048202752,47554500,442159342647584
10.4019,disk5w,225980416,35966,1254168700
10.4019,disk4,28312006501376,28332757,337623842829173
10.4019,disk4w,1447488346112,1486923,589712212925
10.4019,disk8,38667067049984,62639660,673541094523192
10.4019,disk8w,4128768,601,984243925
10.4019,ram,37093785600,24113283072,276679
10.4019,cpu,14853848,21294531,512844701
10.4019,gpu,20,0,0
10.6039,disk0,872335145418752,1957550662,12397466614727511
10.6039,disk0w,1977321930752,18748848,1159719455657
10.6039,disk5,23610583705600,47555600,442172889953169
10.6039,disk5w,225980416,35966,1254168700
10.6039,disk4,28312804238336,28333535,337635921096565
10.6039,disk4w,1447488346112,1486923,589712212925
10.6039,disk8,38668312692736,62642598,673575575267298
10.6039,disk8w,4128768,601,984243925
10.6039,ram,37093785600,24113283072,276679
10.6039,cpu,14853848,21294531,512844701
10.6039,gpu,20,2,0
