t_s,dev,v1,v2,v3
8.2100,disk0,891936750895104,2003101746,12543986491583734
8.2100,disk0w,1978661871616,18812968,1161487039797
8.2100,disk5,30763797886976,61938062,525916672960407
8.2100,disk5w,225980416,35966,1254168700
8.2100,disk4,34589050450944,34660265,376695542563214
8.2100,disk4w,1447546435584,1493147,590391660231
8.2100,disk8,50808392837120,82593597,829867357787354
8.2100,disk8w,4128768,601,984243925
8.2100,ram,48788684800,13913473024,278045
8.2100,cpu,14930833,21552020,516848772
8.2100,gpu,57,0,0
8.4101,disk0,891938514042880,2003104938,12544016038160163
8.4101,disk0w,1978661871616,18812968,1161487039797
8.4101,disk5,30764634839040,61939784,525943117052792
8.4101,disk5w,225980416,35966,1254168700
8.4101,disk4,34589769888768,34660963,376704941603222
8.4101,disk4w,1447546435584,1493147,590391660231
8.4101,disk8,50809495799808,82595191,829890491562327
8.4101,disk8w,4128768,601,984243925
8.4101,ram,48788684800,13913473024,278045
8.4101,cpu,14930833,21552020,516848772
8.4101,gpu,15,0,0
8.6100,disk0,891940128395264,2003108290,12544043831363922
8.6100,disk0w,1978661871616,18812968,1161487039797
8.6100,disk5,30765143709696,61940827,525954985960210
8.6100,disk5w,225980416,35966,1254168700
8.6100,disk4,34590384043008,34661559,376713083912481
8.6100,disk4w,1447546435584,1493147,590391660231
8.6100,disk8,50810733660160,82597558,829920204102290
8.6100,disk8w,4128768,601,984243925
8.6100,ram,48788684800,13913473024,278045
8.6100,cpu,14930833,21552020,516848772
8.6100,gpu,100,0,0
8.8100,disk0,891941935763456,2003111487,12544074261150412
8.8100,disk0w,1978661871616,18812968,1161487039797
8.8100,disk5,30765810505728,61942195,525973348146455
8.8100,disk5w,225980416,35966,1254168700
8.8100,disk4,34591401784320,34662545,376731223185612
8.8100,disk4w,1447546435584,1493147,590391660231
8.8100,disk8,50811814815744,82599411,829946616718412
8.8100,disk8w,4128768,601,984243925
8.8100,ram,46462205952,14746386432,278045
8.8100,cpu,14930846,21552136,516850210
8.8100,gpu,0,0,0
9.0109,disk0,891943047663616,2003113484,12544092183309416
9.0109,disk0w,1978661871616,18812968,1161487039797
9.0109,disk5,30766416549888,61943439,525991991441072
9.0109,disk5w,225980416,35966,1254168700
9.0109,disk4,34592113112064,34663234,376742682178413
9.0109,disk4w,1447546435584,1493147,590391660231
9.0109,disk8,50812969347072,82601696,829976118334626
9.0109,disk8w,4128768,601,984243925
9.0109,ram,46393032704,15126528000,278045
9.0109,cpu,14930847,21552143,516850261
9.0109,gpu,15,0,0
9.2101,disk0,891944602959872,2003116634,12544118734058660
9.2101,disk0w,1978661871616,18812968,1161487039797
9.2101,disk5,30767109003264,61944860,526012027789430
9.2101,disk5w,225980416,35966,1254168700
9.2101,disk4,34593174057984,34664264,376762545304780
9.2101,disk4w,1447546435584,1493147,590391660231
9.2101,disk8,50814098737152,82603471,830004870176911
9.2101,disk8w,4128768,601,984243925
9.2101,ram,46393032704,15126528000,278045
9.2101,cpu,14930847,21552143,516850261
9.2101,gpu,11,0,0
9.4017,disk0,891945725984768,2003118940,12544135984208917
9.4017,disk0w,1978661871616,18812968,1161487039797
9.4017,disk5,30767859857408,61946398,526034519058370
9.4017,disk5w,225980416,35966,1254168700
9.4017,disk4,34594181870592,34665241,376780934828475
9.4017,disk4w,1447546435584,1493147,590391660231
9.4017,disk8,50815039506432,82604450,830021613060840
9.4017,disk8w,4128768,601,984243925
9.4017,ram,46393032704,15126528000,278045
9.4017,cpu,14930847,21552143,516850261
9.4017,gpu,0,0,0
9.6101,disk0,891946919198720,2003121301,12544155486694753
9.6101,disk0w,1978661871616,18812968,1161487039797
9.6101,disk5,30768372406272,61947450,526048967178171
9.6101,disk5w,225980416,35966,1254168700
9.6101,disk4,34594946118656,34665982,376794477541068
9.6101,disk4w,1447546435584,1493147,590391660231
9.6101,disk8,50816363640832,82607055,830056644501987
9.6101,disk8w,4128768,601,984243925
9.6101,ram,46393032704,15126528000,278045
9.6101,cpu,14930847,21552143,516850261
9.6101,gpu,12,0,0
9.8101,disk0,891948621283328,2003124734,12544183760793643
9.8101,disk0w,1978667454464,18813079,1161510829720
9.8101,disk5,30768986560512,61948709,526064968082127
9.8101,disk5w,225980416,35966,1254168700
9.8101,disk4,34595858789376,34666870,376809333570733
9.8101,disk4w,1447546435584,1493147,590391660231
9.8101,disk8,50817510291456,82608276,830080916888421
9.8101,disk8w,4128768,601,984243925
9.8101,ram,46393032704,15126528000,278045
9.8101,cpu,14930847,21552143,516850261
9.8101,gpu,0,0,0
10.0101,disk0,891949835386880,2003126976,12544201794376947
10.0101,disk0w,1978667454464,18813079,1161510829720
10.0101,disk5,30769565620224,61949896,526080472203676
10.0101,disk5w,225980416,35966,1254168700
10.0101,disk4,34596621202432,34667610,376821493017611
10.0101,disk4w,1447546435584,1493147,590391660231
10.0101,disk8,50818738665472,82610577,830111181557410
10.0101,disk8w,4128768,601,984243925
10.0101,ram,44209864704,16038412288,278045
10.0101,cpu,14930874,21552294,516851835
10.0101,gpu,16,0,0
10.2101,disk0,891951443853312,2003129649,12544227069527808
10.2101,disk0w,1978667454464,18813079,1161510829720
10.2101,disk5,30770149201920,61951091,526095095074660
10.2101,disk5w,225980416,35966,1254168700
10.2101,disk4,34597710967808,34668671,376841433671758
10.2101,disk4w,1447546435584,1493147,590391660231
10.2101,disk8,50820010301440,82612575,830145189989837
10.2101,disk8w,4128768,601,984243925
10.2101,ram,44209864704,16038412288,278045
10.2101,cpu,14930874,21552294,516851835
